Fecha,Maquina,s
18/10/2023 08:59,Maquina 2,2
18/10/2023 08:59,Maquina 2,2
18/10/2023 08:59,Maquina 2,3
18/10/2023 08:59,Maquina 1,2.900868
18/10/2023 08:59,Maquina 1,1.665852
18/10/2023 08:59,Maquina 2,4
18/10/2023 08:59,Maquina 1,9.9927
18/10/2023 08:59,Maquina 1,9.216473
18/10/2023 08:59,Maquina 1,5.2488
18/10/2023 08:59,Maquina 1,0.336032
18/10/2023 08:59,Maquina 1,0.594875
18/10/2023 08:59,Maquina 1,0.882893
18/10/2023 09:00,Maquina 1,0.217702
18/10/2023 09:00,Maquina 2,5
18/10/2023 09:00,Maquina 2,3
18/10/2023 09:00,Maquina 1,1.529521
18/10/2023 09:00,Maquina 1,2.923191
18/10/2023 09:00,Maquina 2,1
18/10/2023 09:00,Maquina 2,4
18/10/2023 09:00,Maquina 2,1
18/10/2023 09:00,Maquina 2,4
18/10/2023 09:00,Maquina 2,1
18/10/2023 09:00,Maquina 1,2.353274
18/10/2023 09:01,Maquina 1,1.164989
18/10/2023 09:01,Maquina 1,1.495668
18/10/2023 09:01,Maquina 2,5
18/10/2023 09:01,Maquina 2,3
18/10/2023 09:01,Maquina 1,2.251333
18/10/2023 09:01,Maquina 2,4
18/10/2023 09:01,Maquina 2,4
18/10/2023 09:01,Maquina 2,4
18/10/2023 09:01,Maquina 2,1
18/10/2023 09:01,Maquina 2,1
18/10/2023 09:01,Maquina 2,3
18/10/2023 09:02,Maquina 1,0.531948
18/10/2023 09:02,Maquina 2,3
18/10/2023 09:02,Maquina 2,5
18/10/2023 09:02,Maquina 1,8.142872
18/10/2023 09:02,Maquina 2,2
18/10/2023 09:02,Maquina 1,1.555342
18/10/2023 09:02,Maquina 2,4
18/10/2023 09:02,Maquina 2,4
18/10/2023 09:02,Maquina 2,3
18/10/2023 09:02,Maquina 2,1
18/10/2023 09:02,Maquina 1,7.594213
18/10/2023 09:02,Maquina 2,2
18/10/2023 09:02,Maquina 1,0.879606
18/10/2023 09:02,Maquina 1,3.533433
18/10/2023 09:02,Maquina 2,1
18/10/2023 09:03,Maquina 1,7.995083
18/10/2023 09:03,Maquina 2,1
18/10/2023 09:03,Maquina 2,4
18/10/2023 09:03,Maquina 1,8.504508
18/10/2023 09:03,Maquina 1,8.93534
18/10/2023 09:03,Maquina 1,2.84632
18/10/2023 09:03,Maquina 1,1.881926
18/10/2023 09:03,Maquina 2,1
18/10/2023 09:03,Maquina 2,3
18/10/2023 09:03,Maquina 2,3
18/10/2023 09:03,Maquina 2,3
18/10/2023 09:04,Maquina 1,6.417903
18/10/2023 09:04,Maquina 1,0.347086
18/10/2023 09:04,Maquina 2,4
18/10/2023 09:04,Maquina 2,4
18/10/2023 09:04,Maquina 1,3.849259
18/10/2023 09:04,Maquina 1,0.673928
18/10/2023 09:05,Maquina 1,0.406782
18/10/2023 09:05,Maquina 1,5.256217
18/10/2023 09:05,Maquina 1,3.672447
18/10/2023 09:05,Maquina 2,1
18/10/2023 09:05,Maquina 1,3.384046
18/10/2023 09:05,Maquina 1,0.770731
18/10/2023 09:05,Maquina 2,3
18/10/2023 09:05,Maquina 1,2.568224
18/10/2023 09:05,Maquina 2,5
18/10/2023 09:06,Maquina 1,1.59604
18/10/2023 09:06,Maquina 1,7.210445
18/10/2023 09:06,Maquina 2,4
18/10/2023 09:06,Maquina 2,2
18/10/2023 09:06,Maquina 2,2
18/10/2023 09:06,Maquina 2,5
18/10/2023 09:06,Maquina 1,6.619035
18/10/2023 09:06,Maquina 1,3.519521
18/10/2023 09:06,Maquina 2,4
18/10/2023 09:06,Maquina 1,0.57064
18/10/2023 09:06,Maquina 2,1
18/10/2023 09:06,Maquina 1,0.510651
18/10/2023 09:07,Maquina 1,8.1408
18/10/2023 09:07,Maquina 2,2
18/10/2023 09:07,Maquina 1,0.38832
18/10/2023 09:07,Maquina 1,0.14262
18/10/2023 09:07,Maquina 2,3
18/10/2023 09:07,Maquina 2,2
18/10/2023 09:07,Maquina 2,5
18/10/2023 09:07,Maquina 2,1
18/10/2023 09:07,Maquina 1,0.10482
18/10/2023 09:07,Maquina 2,5
18/10/2023 09:07,Maquina 2,3
18/10/2023 09:07,Maquina 2,2
18/10/2023 09:08,Maquina 1,2.621789
18/10/2023 09:08,Maquina 2,1
18/10/2023 09:08,Maquina 1,2.57349
18/10/2023 09:08,Maquina 2,1
18/10/2023 09:08,Maquina 1,0.516517
18/10/2023 09:08,Maquina 2,5
18/10/2023 09:08,Maquina 2,2
18/10/2023 09:08,Maquina 1,0.233848
18/10/2023 09:08,Maquina 2,1
18/10/2023 09:08,Maquina 1,1.582729
18/10/2023 09:08,Maquina 1,3.801118
18/10/2023 09:08,Maquina 2,1
18/10/2023 09:08,Maquina 1,3.105131
18/10/2023 09:08,Maquina 1,1.367146
18/10/2023 09:08,Maquina 2,3
18/10/2023 09:09,Maquina 2,2
18/10/2023 09:09,Maquina 1,0.951055
18/10/2023 09:09,Maquina 1,0.550234
18/10/2023 09:09,Maquina 1,0.172571
18/10/2023 09:09,Maquina 1,1.138224
18/10/2023 09:09,Maquina 2,5
18/10/2023 09:09,Maquina 2,4
18/10/2023 09:09,Maquina 2,1
18/10/2023 09:09,Maquina 1,0.573514
18/10/2023 09:09,Maquina 1,3.807785
18/10/2023 09:09,Maquina 2,4
18/10/2023 09:09,Maquina 1,3.781817
18/10/2023 09:10,Maquina 1,1.96622
18/10/2023 09:10,Maquina 2,1
18/10/2023 09:10,Maquina 1,1.342227
18/10/2023 09:10,Maquina 1,0.29314
18/10/2023 09:10,Maquina 2,3
18/10/2023 09:10,Maquina 1,0.162302
18/10/2023 09:10,Maquina 2,4
18/10/2023 09:10,Maquina 2,1
18/10/2023 09:10,Maquina 1,1.176206
18/10/2023 09:10,Maquina 2,2
18/10/2023 09:10,Maquina 2,3
18/10/2023 09:10,Maquina 2,1
18/10/2023 09:11,Maquina 2,2
18/10/2023 09:11,Maquina 1,3.778494
18/10/2023 09:11,Maquina 1,0.803368
18/10/2023 09:11,Maquina 2,5
18/10/2023 09:11,Maquina 2,1
18/10/2023 09:11,Maquina 2,1
18/10/2023 09:11,Maquina 2,1
18/10/2023 09:11,Maquina 2,4
18/10/2023 09:11,Maquina 2,2
18/10/2023 09:11,Maquina 2,4
18/10/2023 09:11,Maquina 2,3
18/10/2023 09:11,Maquina 1,3.877166
18/10/2023 09:12,Maquina 1,0.133357
18/10/2023 09:12,Maquina 1,1.104502
18/10/2023 09:12,Maquina 2,1
18/10/2023 09:12,Maquina 2,3
18/10/2023 09:12,Maquina 1,0.618139
18/10/2023 09:12,Maquina 1,2.519296
18/10/2023 09:12,Maquina 1,0.895477
18/10/2023 09:12,Maquina 1,1.338357
18/10/2023 09:12,Maquina 2,4
18/10/2023 09:12,Maquina 2,2
18/10/2023 09:12,Maquina 1,3.846482
18/10/2023 09:12,Maquina 1,0.706409
18/10/2023 09:12,Maquina 2,2
18/10/2023 09:12,Maquina 1,3.429038
18/10/2023 09:12,Maquina 2,2
18/10/2023 09:13,Maquina 2,5
18/10/2023 09:13,Maquina 1,2.598135
18/10/2023 09:13,Maquina 2,4
18/10/2023 09:13,Maquina 2,2
18/10/2023 09:13,Maquina 1,0.134516
18/10/2023 09:13,Maquina 2,3
18/10/2023 09:13,Maquina 2,4
18/10/2023 09:13,Maquina 1,0.60872
18/10/2023 09:13,Maquina 1,4.253006
18/10/2023 09:13,Maquina 2,2
18/10/2023 09:13,Maquina 1,1.611169
18/10/2023 09:13,Maquina 1,0.563815
18/10/2023 09:14,Maquina 2,1
18/10/2023 09:14,Maquina 1,3.641269
18/10/2023 09:14,Maquina 1,2.380212
18/10/2023 09:14,Maquina 1,8.739482
18/10/2023 09:14,Maquina 1,0.190531
18/10/2023 09:15,Maquina 2,4
18/10/2023 09:15,Maquina 1,0.7362
18/10/2023 09:15,Maquina 2,5
18/10/2023 09:15,Maquina 2,1
18/10/2023 09:15,Maquina 2,2
18/10/2023 09:15,Maquina 2,1
18/10/2023 09:15,Maquina 2,1
18/10/2023 09:15,Maquina 1,1.742689
18/10/2023 09:15,Maquina 2,5
18/10/2023 09:15,Maquina 2,2
18/10/2023 09:15,Maquina 1,5.139393
18/10/2023 09:15,Maquina 2,2
18/10/2023 09:15,Maquina 1,2.661918
18/10/2023 09:15,Maquina 1,1.984553
18/10/2023 09:15,Maquina 2,5
18/10/2023 09:15,Maquina 2,1
18/10/2023 09:15,Maquina 1,7.865567
18/10/2023 09:16,Maquina 2,3
18/10/2023 09:16,Maquina 2,5
18/10/2023 09:16,Maquina 2,1
18/10/2023 09:16,Maquina 1,1.150572
18/10/2023 09:16,Maquina 2,4
18/10/2023 09:17,Maquina 2,3
18/10/2023 09:17,Maquina 2,4
18/10/2023 09:17,Maquina 2,5
18/10/2023 09:17,Maquina 2,4
18/10/2023 09:17,Maquina 1,0.709958
18/10/2023 09:17,Maquina 1,3.367333
18/10/2023 09:17,Maquina 1,0.774645
18/10/2023 09:17,Maquina 1,3.959262
18/10/2023 09:17,Maquina 1,0.742339
18/10/2023 09:17,Maquina 2,2
18/10/2023 09:17,Maquina 1,0.127895
18/10/2023 09:17,Maquina 2,4
18/10/2023 09:18,Maquina 2,3
18/10/2023 09:18,Maquina 1,7.107123
18/10/2023 09:18,Maquina 1,2.761218
18/10/2023 09:18,Maquina 2,3
18/10/2023 09:18,Maquina 2,5
18/10/2023 09:18,Maquina 1,3.934063
18/10/2023 09:18,Maquina 1,0.856376
18/10/2023 09:18,Maquina 1,5.132245
18/10/2023 09:18,Maquina 1,1.620856
18/10/2023 09:18,Maquina 1,0.626356
18/10/2023 09:18,Maquina 1,0.76006
18/10/2023 09:18,Maquina 2,3
18/10/2023 09:18,Maquina 2,2
18/10/2023 09:18,Maquina 2,1
18/10/2023 09:18,Maquina 2,2
18/10/2023 09:18,Maquina 1,0.9654
18/10/2023 09:18,Maquina 2,4
18/10/2023 09:18,Maquina 2,3
18/10/2023 09:18,Maquina 1,1.758514
18/10/2023 09:19,Maquina 1,1.146057
18/10/2023 09:19,Maquina 1,2.96034
18/10/2023 09:19,Maquina 1,3.492785
18/10/2023 09:19,Maquina 1,0.566644
18/10/2023 09:19,Maquina 2,2
18/10/2023 09:19,Maquina 2,2
18/10/2023 09:20,Maquina 2,2
18/10/2023 09:20,Maquina 1,6.19937
18/10/2023 09:20,Maquina 2,2
18/10/2023 09:20,Maquina 2,4
18/10/2023 09:20,Maquina 2,4
18/10/2023 09:20,Maquina 2,4
18/10/2023 09:20,Maquina 1,2.892756
18/10/2023 09:20,Maquina 1,0.433398
18/10/2023 09:20,Maquina 2,5
18/10/2023 09:20,Maquina 1,1.853699
18/10/2023 09:20,Maquina 1,1.556069
18/10/2023 09:20,Maquina 1,2.417542
18/10/2023 09:21,Maquina 2,4
18/10/2023 09:21,Maquina 1,4.586902
18/10/2023 09:21,Maquina 1,1.7497
18/10/2023 09:21,Maquina 2,2
18/10/2023 09:21,Maquina 1,4.663159
18/10/2023 09:22,Maquina 1,7.136482
18/10/2023 09:22,Maquina 1,1.868438
18/10/2023 09:22,Maquina 1,1.8579
18/10/2023 09:22,Maquina 2,3
18/10/2023 09:22,Maquina 1,1.992902
18/10/2023 09:22,Maquina 2,4
18/10/2023 09:22,Maquina 1,3.30328
18/10/2023 09:22,Maquina 1,2.689288
18/10/2023 09:22,Maquina 2,4
18/10/2023 09:22,Maquina 1,0.319006
18/10/2023 09:22,Maquina 2,2
18/10/2023 09:22,Maquina 2,1
18/10/2023 09:22,Maquina 2,4
18/10/2023 09:22,Maquina 1,3.929171
18/10/2023 09:22,Maquina 2,4
18/10/2023 09:23,Maquina 2,1
18/10/2023 09:23,Maquina 2,4
18/10/2023 09:23,Maquina 1,1.29567
18/10/2023 09:23,Maquina 2,4
18/10/2023 09:23,Maquina 2,1
18/10/2023 09:23,Maquina 2,3
18/10/2023 09:23,Maquina 2,2
18/10/2023 09:23,Maquina 1,9.59581
18/10/2023 09:23,Maquina 1,3.78858
18/10/2023 09:23,Maquina 1,2.737834
18/10/2023 09:23,Maquina 2,4
18/10/2023 09:23,Maquina 2,1
18/10/2023 09:23,Maquina 1,0.910971
18/10/2023 09:23,Maquina 2,1
18/10/2023 09:24,Maquina 2,5
18/10/2023 09:24,Maquina 2,4
18/10/2023 09:24,Maquina 1,2.297965
18/10/2023 09:24,Maquina 1,0.719251
18/10/2023 09:24,Maquina 1,0.177858
18/10/2023 09:24,Maquina 2,5
18/10/2023 09:24,Maquina 1,2.935044
18/10/2023 09:24,Maquina 2,1
18/10/2023 09:24,Maquina 1,8.252072
18/10/2023 09:24,Maquina 1,3.735804
18/10/2023 09:24,Maquina 1,1.549825
18/10/2023 09:25,Maquina 1,2.862296
18/10/2023 09:25,Maquina 2,1
18/10/2023 09:25,Maquina 2,5
18/10/2023 09:25,Maquina 2,3
18/10/2023 09:25,Maquina 1,6.53459
18/10/2023 09:25,Maquina 1,0.601934
18/10/2023 09:25,Maquina 1,0.195592
18/10/2023 09:25,Maquina 2,4
18/10/2023 09:25,Maquina 2,3
18/10/2023 09:25,Maquina 1,1.24146
18/10/2023 09:25,Maquina 1,3.158976
18/10/2023 09:25,Maquina 2,3
18/10/2023 09:26,Maquina 1,4.201511
18/10/2023 09:26,Maquina 1,5.673979
18/10/2023 09:26,Maquina 1,1.823264
18/10/2023 09:26,Maquina 1,1.337121
18/10/2023 09:26,Maquina 1,3.347036
18/10/2023 09:26,Maquina 2,4
18/10/2023 09:26,Maquina 2,2
18/10/2023 09:26,Maquina 1,0.702596
18/10/2023 09:26,Maquina 2,2
18/10/2023 09:27,Maquina 2,2
18/10/2023 09:27,Maquina 2,1
18/10/2023 09:27,Maquina 2,3
18/10/2023 09:27,Maquina 2,4
18/10/2023 09:27,Maquina 1,4.944885
18/10/2023 09:27,Maquina 1,9.98624
18/10/2023 09:27,Maquina 1,0.885316
18/10/2023 09:27,Maquina 2,1
18/10/2023 09:27,Maquina 2,5
18/10/2023 09:27,Maquina 2,1
18/10/2023 09:27,Maquina 1,0.43305
18/10/2023 09:28,Maquina 2,4
18/10/2023 09:28,Maquina 1,1.855632
18/10/2023 09:28,Maquina 1,2.422715
18/10/2023 09:28,Maquina 2,4
18/10/2023 09:28,Maquina 2,3
18/10/2023 09:28,Maquina 2,2
18/10/2023 09:28,Maquina 2,2
18/10/2023 09:28,Maquina 1,4.5185
18/10/2023 09:28,Maquina 1,2.227871
18/10/2023 09:28,Maquina 1,0.216094
18/10/2023 09:29,Maquina 1,0.44505
18/10/2023 09:29,Maquina 1,0.479829
18/10/2023 09:29,Maquina 1,2.836619
18/10/2023 09:29,Maquina 1,1.606747
18/10/2023 09:29,Maquina 2,2
18/10/2023 09:29,Maquina 2,4
18/10/2023 09:29,Maquina 2,4
18/10/2023 09:29,Maquina 2,4
18/10/2023 09:29,Maquina 2,1
18/10/2023 09:30,Maquina 2,1
18/10/2023 09:30,Maquina 2,5
18/10/2023 09:30,Maquina 1,0.822352
18/10/2023 09:30,Maquina 2,3
18/10/2023 09:30,Maquina 1,0.69797
18/10/2023 09:30,Maquina 2,3
18/10/2023 09:30,Maquina 2,4
18/10/2023 09:30,Maquina 2,1
18/10/2023 09:30,Maquina 2,4
18/10/2023 09:30,Maquina 1,0.34682
18/10/2023 09:30,Maquina 2,2
18/10/2023 09:30,Maquina 2,1
18/10/2023 09:30,Maquina 1,4.733688
18/10/2023 09:31,Maquina 2,2
18/10/2023 09:31,Maquina 1,0.145954
18/10/2023 09:31,Maquina 2,4
18/10/2023 09:31,Maquina 1,0.135477
18/10/2023 09:31,Maquina 2,2
18/10/2023 09:31,Maquina 1,2.969311
18/10/2023 09:31,Maquina 1,0.379965
18/10/2023 09:31,Maquina 2,4
18/10/2023 09:31,Maquina 1,6.249623
18/10/2023 09:31,Maquina 2,2
18/10/2023 09:31,Maquina 2,1
18/10/2023 09:31,Maquina 1,5.106236
18/10/2023 09:31,Maquina 2,2
18/10/2023 09:31,Maquina 2,2
18/10/2023 09:31,Maquina 1,8.404551
18/10/2023 09:31,Maquina 2,5
18/10/2023 09:31,Maquina 2,1
18/10/2023 09:31,Maquina 2,3
18/10/2023 09:31,Maquina 2,2
18/10/2023 09:32,Maquina 2,3
18/10/2023 09:32,Maquina 1,1.10785
18/10/2023 09:32,Maquina 1,0.311643
18/10/2023 09:32,Maquina 2,2
18/10/2023 09:32,Maquina 1,7.5725
18/10/2023 09:32,Maquina 2,4
18/10/2023 09:32,Maquina 1,7.633279
18/10/2023 09:32,Maquina 2,2
18/10/2023 09:32,Maquina 1,0.528942
18/10/2023 09:32,Maquina 2,2
18/10/2023 09:32,Maquina 1,2.582888
18/10/2023 09:32,Maquina 1,2.489879
18/10/2023 09:32,Maquina 1,0.588342
18/10/2023 09:32,Maquina 1,0.493917
18/10/2023 09:32,Maquina 2,3
18/10/2023 09:33,Maquina 1,0.540438
18/10/2023 09:33,Maquina 2,3
18/10/2023 09:33,Maquina 1,0.551101
18/10/2023 09:33,Maquina 2,5
18/10/2023 09:33,Maquina 2,1
18/10/2023 09:33,Maquina 2,1
18/10/2023 09:33,Maquina 2,1
18/10/2023 09:33,Maquina 1,1.819981
18/10/2023 09:33,Maquina 2,3
18/10/2023 09:34,Maquina 1,4.710297
18/10/2023 09:34,Maquina 2,5
18/10/2023 09:34,Maquina 1,5.581427
18/10/2023 09:34,Maquina 2,5
18/10/2023 09:34,Maquina 1,0.973835
18/10/2023 09:34,Maquina 1,2.145136
18/10/2023 09:34,Maquina 2,1
18/10/2023 09:34,Maquina 1,0.22924
18/10/2023 09:34,Maquina 1,0.186271
18/10/2023 09:34,Maquina 2,4
18/10/2023 09:34,Maquina 2,4
18/10/2023 09:34,Maquina 1,0.221371
18/10/2023 09:34,Maquina 2,1
18/10/2023 09:34,Maquina 2,2
18/10/2023 09:35,Maquina 1,3.387367
18/10/2023 09:35,Maquina 1,2.249921
18/10/2023 09:35,Maquina 1,0.255046
18/10/2023 09:35,Maquina 1,2.598317
18/10/2023 09:35,Maquina 2,3
18/10/2023 09:35,Maquina 1,0.481804
18/10/2023 09:35,Maquina 2,1
18/10/2023 09:35,Maquina 1,1.34318
18/10/2023 09:35,Maquina 2,2
18/10/2023 09:35,Maquina 2,5
18/10/2023 09:35,Maquina 2,1
18/10/2023 09:36,Maquina 2,2
18/10/2023 09:36,Maquina 2,2
18/10/2023 09:36,Maquina 2,1
18/10/2023 09:36,Maquina 2,2
18/10/2023 09:36,Maquina 2,3
18/10/2023 09:36,Maquina 1,1.20949
18/10/2023 09:36,Maquina 1,0.11877
18/10/2023 09:36,Maquina 1,4.13554
18/10/2023 09:36,Maquina 2,4
18/10/2023 09:36,Maquina 2,4
18/10/2023 09:37,Maquina 1,0.369005
18/10/2023 09:37,Maquina 1,2.695752
18/10/2023 09:37,Maquina 1,3.684977
18/10/2023 09:37,Maquina 1,0.98767
18/10/2023 09:37,Maquina 1,1.941109
18/10/2023 09:37,Maquina 1,2.540577
18/10/2023 09:37,Maquina 2,5
18/10/2023 09:37,Maquina 1,2.324669
18/10/2023 09:37,Maquina 2,5
18/10/2023 09:37,Maquina 2,1
18/10/2023 09:38,Maquina 2,4
18/10/2023 09:38,Maquina 1,2.575665
18/10/2023 09:38,Maquina 2,5
18/10/2023 09:38,Maquina 2,3
18/10/2023 09:38,Maquina 1,2.140132
18/10/2023 09:38,Maquina 2,2
18/10/2023 09:38,Maquina 2,2
18/10/2023 09:38,Maquina 2,5
18/10/2023 09:38,Maquina 1,5.774522
18/10/2023 09:39,Maquina 1,2.767326
18/10/2023 09:39,Maquina 2,4
18/10/2023 09:39,Maquina 1,2.616567
18/10/2023 09:39,Maquina 1,0.350954
18/10/2023 09:39,Maquina 1,0.214058
18/10/2023 09:39,Maquina 1,2.8714
18/10/2023 09:39,Maquina 2,5
18/10/2023 09:39,Maquina 2,2
18/10/2023 09:39,Maquina 1,5.671969
18/10/2023 09:39,Maquina 1,0.863089
18/10/2023 09:40,Maquina 2,5
18/10/2023 09:40,Maquina 2,5
18/10/2023 09:40,Maquina 1,3.85231
18/10/2023 09:40,Maquina 2,5
18/10/2023 09:40,Maquina 1,8.59869
18/10/2023 09:40,Maquina 2,4
18/10/2023 09:40,Maquina 1,6.323848
18/10/2023 09:40,Maquina 1,2.245431
18/10/2023 09:41,Maquina 1,2.101114
18/10/2023 09:41,Maquina 2,3
18/10/2023 09:41,Maquina 2,4
18/10/2023 09:41,Maquina 2,3
18/10/2023 09:41,Maquina 1,6.929133
18/10/2023 09:41,Maquina 2,4
18/10/2023 09:41,Maquina 1,3.480233
18/10/2023 09:41,Maquina 2,5
18/10/2023 09:41,Maquina 1,8.843412
18/10/2023 09:41,Maquina 1,0.105473
18/10/2023 09:41,Maquina 1,3.13783
18/10/2023 09:41,Maquina 1,1.1884
18/10/2023 09:41,Maquina 2,2
18/10/2023 09:42,Maquina 1,2.820535
18/10/2023 09:42,Maquina 2,4
18/10/2023 09:42,Maquina 2,3
18/10/2023 09:42,Maquina 2,3
18/10/2023 09:42,Maquina 2,2
18/10/2023 09:42,Maquina 2,1
18/10/2023 09:42,Maquina 1,5.463872
18/10/2023 09:42,Maquina 2,1
18/10/2023 09:42,Maquina 1,1.703482
18/10/2023 09:42,Maquina 1,4.748419
18/10/2023 09:42,Maquina 1,7.8897
18/10/2023 09:42,Maquina 1,2.289068
18/10/2023 09:42,Maquina 1,1.644419
18/10/2023 09:43,Maquina 2,4
18/10/2023 09:43,Maquina 2,5
18/10/2023 09:43,Maquina 2,5
18/10/2023 09:43,Maquina 2,3
18/10/2023 09:43,Maquina 1,1.555013
18/10/2023 09:43,Maquina 1,0.234211
18/10/2023 09:43,Maquina 1,2.493778
18/10/2023 09:43,Maquina 1,0.101051
18/10/2023 09:43,Maquina 2,3
18/10/2023 09:43,Maquina 1,4.20517
18/10/2023 09:44,Maquina 2,4
18/10/2023 09:44,Maquina 1,0.406188
18/10/2023 09:44,Maquina 2,1
18/10/2023 09:44,Maquina 1,1.473909
18/10/2023 09:44,Maquina 2,4
18/10/2023 09:44,Maquina 2,1
18/10/2023 09:44,Maquina 2,4
18/10/2023 09:44,Maquina 1,0.978454
18/10/2023 09:44,Maquina 2,5
18/10/2023 09:45,Maquina 2,5
18/10/2023 09:45,Maquina 1,3.115511
18/10/2023 09:45,Maquina 2,2
18/10/2023 09:45,Maquina 2,2
18/10/2023 09:45,Maquina 2,1
18/10/2023 09:45,Maquina 2,4
18/10/2023 09:45,Maquina 1,5.116172
18/10/2023 09:45,Maquina 1,0.302094
18/10/2023 09:45,Maquina 2,2
18/10/2023 09:45,Maquina 2,3
18/10/2023 09:45,Maquina 1,0.541926
18/10/2023 09:45,Maquina 1,2.141187
18/10/2023 09:45,Maquina 1,1.218719
18/10/2023 09:45,Maquina 2,5
18/10/2023 09:46,Maquina 2,2
18/10/2023 09:46,Maquina 1,3.98904
18/10/2023 09:46,Maquina 1,0.255962
18/10/2023 09:46,Maquina 1,6.165173
18/10/2023 09:46,Maquina 1,4.28342
18/10/2023 09:46,Maquina 2,1
18/10/2023 09:46,Maquina 2,5
18/10/2023 09:46,Maquina 2,2
18/10/2023 09:46,Maquina 2,1
18/10/2023 09:46,Maquina 1,2.739103
18/10/2023 09:46,Maquina 2,2
18/10/2023 09:47,Maquina 1,3.945769
18/10/2023 09:47,Maquina 1,2.67467
18/10/2023 09:47,Maquina 1,0.1639
18/10/2023 09:47,Maquina 1,3.168324
18/10/2023 09:47,Maquina 2,4
18/10/2023 09:47,Maquina 2,3
18/10/2023 09:47,Maquina 1,0.133356
18/10/2023 09:47,Maquina 2,3
18/10/2023 09:47,Maquina 2,5
18/10/2023 09:47,Maquina 1,0.885301
18/10/2023 09:47,Maquina 2,4
18/10/2023 09:47,Maquina 2,1
18/10/2023 09:47,Maquina 1,6.217598
18/10/2023 09:47,Maquina 1,1.119047
18/10/2023 09:47,Maquina 2,2
18/10/2023 09:48,Maquina 2,5
18/10/2023 09:48,Maquina 2,2
18/10/2023 09:48,Maquina 1,1.41239
18/10/2023 09:48,Maquina 1,6.984684
18/10/2023 09:48,Maquina 2,5
18/10/2023 09:48,Maquina 2,2
18/10/2023 09:48,Maquina 1,1.918346
18/10/2023 09:48,Maquina 1,3.152872
18/10/2023 09:49,Maquina 1,6.378373
18/10/2023 09:49,Maquina 1,0.317855
18/10/2023 09:49,Maquina 1,1.533957
18/10/2023 09:49,Maquina 2,5
18/10/2023 09:49,Maquina 2,1
18/10/2023 09:49,Maquina 2,3
18/10/2023 09:49,Maquina 1,1.724832
18/10/2023 09:49,Maquina 2,1
18/10/2023 09:49,Maquina 2,3
18/10/2023 09:49,Maquina 1,0.115357
18/10/2023 09:49,Maquina 1,3.931403
18/10/2023 09:49,Maquina 2,5
18/10/2023 09:49,Maquina 1,4.920804
18/10/2023 09:49,Maquina 1,3.422224
18/10/2023 09:50,Maquina 1,0.639572
18/10/2023 09:50,Maquina 1,1.26291
18/10/2023 09:50,Maquina 1,2.500052
18/10/2023 09:50,Maquina 1,1.386784
18/10/2023 09:50,Maquina 2,2
18/10/2023 09:50,Maquina 1,1.581455
18/10/2023 09:50,Maquina 1,0.902943
18/10/2023 09:50,Maquina 2,3
18/10/2023 09:50,Maquina 2,5
18/10/2023 09:50,Maquina 1,5.931806
18/10/2023 09:50,Maquina 1,2.2168
18/10/2023 09:51,Maquina 2,2
18/10/2023 09:51,Maquina 1,6.123058
18/10/2023 09:51,Maquina 1,4.393543
18/10/2023 09:51,Maquina 1,0.536556
18/10/2023 09:51,Maquina 2,5
18/10/2023 09:51,Maquina 1,1.77244
18/10/2023 09:51,Maquina 2,4
18/10/2023 09:51,Maquina 2,4
18/10/2023 09:51,Maquina 2,3
18/10/2023 09:51,Maquina 2,1
18/10/2023 09:51,Maquina 1,3.127136
18/10/2023 09:51,Maquina 1,0.786954
18/10/2023 09:51,Maquina 2,1
18/10/2023 09:51,Maquina 1,5.551573
18/10/2023 09:51,Maquina 1,0.356466
18/10/2023 09:52,Maquina 1,1.8909
18/10/2023 09:52,Maquina 1,1.867721
18/10/2023 09:52,Maquina 2,3
18/10/2023 09:52,Maquina 1,3.649528
18/10/2023 09:52,Maquina 2,2
18/10/2023 09:52,Maquina 1,3.983665
18/10/2023 09:52,Maquina 1,0.9994
18/10/2023 09:52,Maquina 2,2
18/10/2023 09:52,Maquina 1,6.418252
18/10/2023 09:52,Maquina 1,2.749462
18/10/2023 09:52,Maquina 2,5
18/10/2023 09:52,Maquina 2,4
18/10/2023 09:52,Maquina 2,5
18/10/2023 09:53,Maquina 2,1
18/10/2023 09:53,Maquina 1,1.237853
18/10/2023 09:53,Maquina 2,1
18/10/2023 09:53,Maquina 1,0.166474
18/10/2023 09:53,Maquina 1,2.145476
18/10/2023 09:53,Maquina 2,4
18/10/2023 09:53,Maquina 2,2
18/10/2023 09:53,Maquina 2,5
18/10/2023 09:53,Maquina 1,1.375986
18/10/2023 09:53,Maquina 2,1
18/10/2023 09:53,Maquina 2,2
18/10/2023 09:53,Maquina 1,4.812095
18/10/2023 09:54,Maquina 2,2
18/10/2023 09:54,Maquina 1,0.448487
18/10/2023 09:54,Maquina 1,3.891235
18/10/2023 09:54,Maquina 1,3.210825
18/10/2023 09:54,Maquina 2,2
18/10/2023 09:54,Maquina 1,6.30109
18/10/2023 09:54,Maquina 2,1
18/10/2023 09:54,Maquina 1,2.193211
18/10/2023 09:54,Maquina 1,5.142927
18/10/2023 09:54,Maquina 2,1
18/10/2023 09:54,Maquina 1,0.22531
18/10/2023 09:54,Maquina 2,2
18/10/2023 09:55,Maquina 1,0.864803
18/10/2023 09:55,Maquina 2,1
18/10/2023 09:55,Maquina 1,1.383079
18/10/2023 09:55,Maquina 1,0.638139
