Time;Object;Staytime
18/10/2023 12:41:17;MAQUINA;1,651599
18/10/2023 12:41:19;MAQUINA2;3,000000
18/10/2023 12:41:36;MAQUINA;5,805374
18/10/2023 12:41:36;MAQUINA2;3,000000
18/10/2023 12:42:08;MAQUINA2;2,000000
18/10/2023 12:42:30;MAQUINA2;3,000000
18/10/2023 12:42:33;MAQUINA;40,249970
18/10/2023 12:42:33;MAQUINA2;1,000000
18/10/2023 12:42:43;MAQUINA2;4,000000
18/10/2023 12:42:44;MAQUINA;5,410056
18/10/2023 12:43:05;MAQUINA;1,916144
18/10/2023 12:43:08;MAQUINA2;3,000000
18/10/2023 12:43:19;MAQUINA;9,887102
18/10/2023 12:43:20;MAQUINA;1,141126
18/10/2023 12:43:20;MAQUINA2;5,000000
18/10/2023 12:43:29;MAQUINA;2,462615
18/10/2023 12:43:35;MAQUINA;1,039094
18/10/2023 12:43:44;MAQUINA2;2,000000
18/10/2023 12:43:57;MAQUINA;17,199482
18/10/2023 12:44:11;MAQUINA;0,360667
18/10/2023 12:44:15;MAQUINA;1,995220
18/10/2023 12:44:23;MAQUINA;6,849871
18/10/2023 12:44:33;MAQUINA;5,569383
18/10/2023 12:44:59;MAQUINA;0,772440
18/10/2023 12:45:09;MAQUINA;8,150796
18/10/2023 12:45:16;MAQUINA;2,866167
18/10/2023 12:45:35;MAQUINA;3,338992
18/10/2023 12:45:42;MAQUINA;1,781619
18/10/2023 12:45:54;MAQUINA;2,295891
18/10/2023 12:46:02;MAQUINA;1,601882
18/10/2023 12:46:05;MAQUINA;0,111897
18/10/2023 12:46:11;MAQUINA;1,570018
18/10/2023 12:46:12;MAQUINA2;1,000000
18/10/2023 12:46:14;MAQUINA;0,139253
18/10/2023 12:46:20;MAQUINA;0,043614
18/10/2023 12:46:24;MAQUINA;3,057671
18/10/2023 12:46:37;MAQUINA;1,616445
18/10/2023 12:46:46;MAQUINA2;1,000000
18/10/2023 12:46:50;MAQUINA2;4,000000
18/10/2023 12:46:53;MAQUINA;15,765159
18/10/2023 12:46:56;MAQUINA2;4,000000
18/10/2023 12:46:57;MAQUINA;1,768564
18/10/2023 12:47:03;MAQUINA;1,765207
18/10/2023 12:47:04;MAQUINA;1,139587
18/10/2023 12:47:05;MAQUINA2;2,000000
18/10/2023 12:47:13;MAQUINA2;2,000000
18/10/2023 12:47:15;MAQUINA;6,385378
18/10/2023 12:47:24;MAQUINA;3,508873
18/10/2023 12:47:29;MAQUINA2;5,000000
18/10/2023 12:47:49;MAQUINA2;1,000000
18/10/2023 12:47:52;MAQUINA;8,242258
18/10/2023 12:47:57;MAQUINA;0,205458
18/10/2023 12:48:09;MAQUINA;0,231033
18/10/2023 12:48:14;MAQUINA;0,631104
18/10/2023 12:48:22;MAQUINA;0,629217
18/10/2023 12:48:28;MAQUINA;0,601347
18/10/2023 12:49:01;MAQUINA;3,474438
18/10/2023 12:49:03;MAQUINA2;3,000000
18/10/2023 12:49:08;MAQUINA;0,068019
18/10/2023 12:49:22;MAQUINA;3,475205
18/10/2023 12:49:24;MAQUINA;1,690133
18/10/2023 12:49:25;MAQUINA2;4,000000
18/10/2023 12:49:55;MAQUINA;0,718009
18/10/2023 12:50:08;MAQUINA;9,768533
18/10/2023 12:50:09;MAQUINA2;4,000000
18/10/2023 12:50:27;MAQUINA;5,594631
18/10/2023 12:51:08;MAQUINA;3,232991
18/10/2023 12:51:43;MAQUINA;0,102611
18/10/2023 12:52:31;MAQUINA2;3,000000
18/10/2023 12:52:35;MAQUINA;7,463097
18/10/2023 12:53:03;MAQUINA;2,239578
18/10/2023 12:53:07;MAQUINA;3,029601
18/10/2023 12:53:08;MAQUINA2;2,000000
18/10/2023 12:53:17;MAQUINA;2,864993
18/10/2023 12:53:20;MAQUINA2;5,000000
18/10/2023 12:53:37;MAQUINA;11,286361
18/10/2023 12:53:46;MAQUINA;2,721346
18/10/2023 12:53:55;MAQUINA;2,595320
18/10/2023 12:53:58;MAQUINA;1,648087
18/10/2023 12:54:02;MAQUINA;1,879719
18/10/2023 12:54:06;MAQUINA2;5,000000
18/10/2023 12:54:23;MAQUINA;1,462585
18/10/2023 12:54:27;MAQUINA;0,743919
18/10/2023 12:54:32;MAQUINA2;2,000000
18/10/2023 12:54:33;MAQUINA;4,222299
18/10/2023 12:54:41;MAQUINA;1,453611
18/10/2023 12:54:46;MAQUINA2;5,000000
18/10/2023 12:54:49;MAQUINA;0,766098
18/10/2023 12:54:56;MAQUINA;0,862723
18/10/2023 12:55:08;MAQUINA;3,867099
18/10/2023 12:55:13;MAQUINA;3,674115
18/10/2023 12:55:16;MAQUINA;2,138846
18/10/2023 12:55:42;MAQUINA;1,270813
18/10/2023 12:55:47;MAQUINA;1,657428
18/10/2023 12:56:00;MAQUINA;0,575802
18/10/2023 12:56:19;MAQUINA;0,809159
18/10/2023 12:56:29;MAQUINA;5,249603
18/10/2023 12:56:30;MAQUINA2;4,000000
18/10/2023 12:56:39;MAQUINA;3,232099
18/10/2023 12:56:40;MAQUINA2;4,000000
18/10/2023 12:57:11;MAQUINA;6,248247
18/10/2023 12:57:13;MAQUINA2;4,000000
18/10/2023 12:57:15;MAQUINA;3,645899
18/10/2023 12:57:23;MAQUINA2;5,000000
18/10/2023 12:57:26;MAQUINA;9,634969
18/10/2023 12:57:30;MAQUINA2;1,000000
18/10/2023 12:57:37;MAQUINA;9,027600
18/10/2023 12:57:42;MAQUINA;1,684495
18/10/2023 12:58:05;MAQUINA;6,258449
18/10/2023 12:58:15;MAQUINA;4,381597
18/10/2023 12:58:17;MAQUINA;1,352681
18/10/2023 12:59:00;MAQUINA;3,708443
18/10/2023 12:59:00;MAQUINA2;3,000000
18/10/2023 12:59:04;MAQUINA;0,467597
18/10/2023 12:59:10;MAQUINA;5,134430
18/10/2023 12:59:24;MAQUINA;2,795582
18/10/2023 12:59:29;MAQUINA;0,321783
18/10/2023 12:59:41;MAQUINA;1,247233
18/10/2023 12:59:46;MAQUINA;0,936201
18/10/2023 12:59:59;MAQUINA;8,062366
18/10/2023 13:00:05;MAQUINA;4,853624
18/10/2023 13:00:49;MAQUINA;0,131947
18/10/2023 13:01:14;MAQUINA;2,604187
18/10/2023 13:01:20;MAQUINA;1,433829
18/10/2023 13:01:34;MAQUINA;1,707864
18/10/2023 13:01:37;MAQUINA;1,040162
18/10/2023 13:01:49;MAQUINA;0,411000
18/10/2023 13:02:17;MAQUINA;4,523930
18/10/2023 13:02:40;MAQUINA;4,127496
18/10/2023 13:02:50;MAQUINA;0,553641
18/10/2023 13:03:09;MAQUINA2;2,000000
18/10/2023 13:03:14;MAQUINA;11,118318
18/10/2023 13:03:18;MAQUINA;1,888248
18/10/2023 13:03:27;MAQUINA;3,519441
18/10/2023 13:03:29;MAQUINA;0,258208
18/10/2023 13:03:43;MAQUINA;10,350182
18/10/2023 13:03:43;MAQUINA2;3,000000
18/10/2023 13:03:46;MAQUINA;2,900028
18/10/2023 13:03:50;MAQUINA2;2,000000
18/10/2023 13:03:54;MAQUINA2;2,000000
18/10/2023 13:04:02;MAQUINA;14,179133
18/10/2023 13:04:04;MAQUINA;1,311842
18/10/2023 13:04:28;MAQUINA;3,628567
18/10/2023 13:04:32;MAQUINA2;1,000000
18/10/2023 13:04:32;MAQUINA;3,443042
18/10/2023 13:04:46;MAQUINA;0,465952
18/10/2023 13:04:49;MAQUINA2;3,000000
18/10/2023 13:04:50;MAQUINA;2,282721
18/10/2023 13:04:54;MAQUINA;0,166475
18/10/2023 13:05:14;MAQUINA;2,488447
18/10/2023 13:05:15;MAQUINA2;2,000000
18/10/2023 13:05:23;MAQUINA;6,414982
18/10/2023 13:05:25;MAQUINA2;3,000000
18/10/2023 13:05:29;MAQUINA;2,816338
18/10/2023 13:05:35;MAQUINA;1,618115
18/10/2023 13:05:45;MAQUINA;5,582742
18/10/2023 13:05:57;MAQUINA2;1,000000
18/10/2023 13:05:58;MAQUINA;10,254444
18/10/2023 13:06:03;MAQUINA2;5,000000
18/10/2023 13:06:42;MAQUINA2;1,000000
18/10/2023 13:06:44;MAQUINA;3,203325
18/10/2023 13:06:56;MAQUINA;0,326256
18/10/2023 13:07:08;MAQUINA;0,399158
18/10/2023 13:07:32;MAQUINA;1,309522
18/10/2023 13:07:34;MAQUINA;0,055661
18/10/2023 13:07:38;MAQUINA;0,735778
18/10/2023 13:07:49;MAQUINA;2,686298
18/10/2023 13:07:55;MAQUINA;0,207336
18/10/2023 13:08:03;MAQUINA;4,652740
18/10/2023 13:08:17;MAQUINA;5,786178
18/10/2023 13:08:29;MAQUINA;2,378036
18/10/2023 13:08:32;MAQUINA;0,446263
18/10/2023 13:08:36;MAQUINA;0,804283
18/10/2023 13:08:46;MAQUINA;6,777266
18/10/2023 13:08:48;MAQUINA2;4,000000
18/10/2023 13:08:48;MAQUINA;0,825887
18/10/2023 13:09:07;MAQUINA;0,545666
18/10/2023 13:09:32;MAQUINA;10,503703
18/10/2023 13:09:35;MAQUINA2;4,000000
18/10/2023 13:09:45;MAQUINA;3,698439
18/10/2023 13:09:45;MAQUINA2;4,000000
18/10/2023 13:09:48;MAQUINA;3,169198
18/10/2023 13:09:50;MAQUINA2;2,000000
18/10/2023 13:09:50;MAQUINA;0,353601
18/10/2023 13:09:53;MAQUINA;1,116059
18/10/2023 13:09:56;MAQUINA;3,366185
18/10/2023 13:10:03;MAQUINA;0,495957
18/10/2023 13:10:09;MAQUINA;1,191010
18/10/2023 13:10:10;MAQUINA2;1,000000
18/10/2023 13:10:16;MAQUINA;4,531084
18/10/2023 13:10:24;MAQUINA;5,433032
18/10/2023 13:10:31;MAQUINA2;2,000000
18/10/2023 13:10:37;MAQUINA;11,923528
18/10/2023 13:10:38;MAQUINA2;1,000000
18/10/2023 13:10:41;MAQUINA;2,994002
18/10/2023 13:10:42;MAQUINA2;2,000000
18/10/2023 13:10:45;MAQUINA;3,632758
18/10/2023 13:10:54;MAQUINA;8,611922
18/10/2023 13:11:14;MAQUINA;0,354603
18/10/2023 13:11:22;MAQUINA;2,465713
18/10/2023 13:11:28;MAQUINA;1,605563
18/10/2023 13:11:43;MAQUINA;0,315308
18/10/2023 13:11:50;MAQUINA;4,054139
18/10/2023 13:11:53;MAQUINA;1,064629
18/10/2023 13:11:55;MAQUINA;1,071255
18/10/2023 13:11:57;MAQUINA;1,535718
18/10/2023 13:12:10;MAQUINA;0,733530
18/10/2023 13:12:22;MAQUINA;10,533543
18/10/2023 13:12:37;MAQUINA2;3,000000
18/10/2023 13:12:38;MAQUINA;4,549186
18/10/2023 13:12:44;MAQUINA;2,939241
18/10/2023 13:12:54;MAQUINA;0,072589
18/10/2023 13:13:05;MAQUINA;0,505610
18/10/2023 13:13:11;MAQUINA;1,533118
18/10/2023 13:13:27;MAQUINA;4,669290
18/10/2023 13:13:56;MAQUINA;0,365802
18/10/2023 13:14:12;MAQUINA;0,621672
18/10/2023 13:14:17;MAQUINA;2,170835
18/10/2023 13:14:27;MAQUINA;1,028322
18/10/2023 13:14:54;MAQUINA;1,698036
18/10/2023 13:14:58;MAQUINA;1,154084
18/10/2023 13:15:04;MAQUINA2;3,000000
18/10/2023 13:15:05;MAQUINA;5,524881
18/10/2023 13:15:13;MAQUINA;1,031585
18/10/2023 13:15:18;MAQUINA;0,056830
18/10/2023 13:15:35;MAQUINA;1,326633
18/10/2023 13:15:54;MAQUINA;6,860329
18/10/2023 13:16:40;MAQUINA;1,096322
18/10/2023 13:17:40;MAQUINA;4,290843
18/10/2023 13:18:10;MAQUINA;3,627581
18/10/2023 13:18:10;MAQUINA2;2,000000
18/10/2023 13:18:15;MAQUINA;3,780671
18/10/2023 13:18:17;MAQUINA;0,332568
18/10/2023 13:18:38;MAQUINA;8,924730
18/10/2023 13:19:08;MAQUINA;4,543608
18/10/2023 13:19:11;MAQUINA2;5,000000
18/10/2023 13:19:16;MAQUINA;0,188778
18/10/2023 13:19:33;MAQUINA;3,392523
18/10/2023 13:19:34;MAQUINA2;2,000000
18/10/2023 13:19:34;MAQUINA;0,421965
18/10/2023 13:19:56;MAQUINA;10,548803
18/10/2023 13:19:57;MAQUINA2;5,000000
18/10/2023 13:20:10;MAQUINA;14,420346
18/10/2023 13:20:13;MAQUINA2;3,000000
18/10/2023 13:20:55;MAQUINA;1,038853
18/10/2023 13:20:58;MAQUINA;0,331966
18/10/2023 13:21:12;MAQUINA;2,884099
18/10/2023 13:21:15;MAQUINA2;5,000000
18/10/2023 13:21:29;MAQUINA;3,936536
18/10/2023 13:21:32;MAQUINA;0,568207
18/10/2023 13:21:38;MAQUINA;4,274858
18/10/2023 13:21:44;MAQUINA;2,506312
18/10/2023 13:22:01;MAQUINA;1,556573
18/10/2023 13:22:11;MAQUINA;1,936735
18/10/2023 13:22:17;MAQUINA;1,175520
18/10/2023 13:22:28;MAQUINA;5,824878
18/10/2023 13:22:30;MAQUINA;0,874930
18/10/2023 13:22:36;MAQUINA;0,415505
18/10/2023 13:22:40;MAQUINA;4,048886
18/10/2023 13:22:42;MAQUINA2;5,000000
18/10/2023 13:22:44;MAQUINA;3,015880
18/10/2023 13:22:46;MAQUINA2;3,000000
18/10/2023 13:23:01;MAQUINA;0,010046
18/10/2023 13:23:23;MAQUINA2;1,000000
18/10/2023 13:23:26;MAQUINA;5,187058
18/10/2023 13:23:27;MAQUINA2;1,000000
18/10/2023 13:23:56;MAQUINA;6,068456
18/10/2023 13:24:01;MAQUINA2;5,000000
18/10/2023 13:24:11;MAQUINA;0,095337
18/10/2023 13:24:18;MAQUINA;2,848481
18/10/2023 13:24:31;MAQUINA;0,490925
18/10/2023 13:24:53;MAQUINA;3,747997
18/10/2023 13:24:54;MAQUINA2;2,000000
18/10/2023 13:24:59;MAQUINA;4,604718
18/10/2023 13:25:02;MAQUINA2;3,000000
18/10/2023 13:25:18;MAQUINA;1,684086
18/10/2023 13:25:26;MAQUINA;0,032439
18/10/2023 13:25:35;MAQUINA;7,778475
18/10/2023 13:26:08;MAQUINA;0,621419
18/10/2023 13:26:17;MAQUINA;0,705983
18/10/2023 13:26:24;MAQUINA;1,528439
18/10/2023 13:26:38;MAQUINA;0,525855
18/10/2023 13:26:41;MAQUINA;0,493644
18/10/2023 13:26:52;MAQUINA2;2,000000
18/10/2023 13:26:52;MAQUINA;2,833817
18/10/2023 13:27:01;MAQUINA;2,466869
18/10/2023 13:27:03;MAQUINA;0,898402
18/10/2023 13:27:22;MAQUINA;6,114330
18/10/2023 13:27:23;MAQUINA2;4,000000
18/10/2023 13:27:31;MAQUINA;0,112015
18/10/2023 13:27:33;MAQUINA;1,193398
18/10/2023 13:27:41;MAQUINA;0,053004
18/10/2023 13:27:54;MAQUINA;0,084824
18/10/2023 13:27:58;MAQUINA;1,693821
18/10/2023 13:28:02;MAQUINA;2,342394
18/10/2023 13:28:30;MAQUINA;1,516346
18/10/2023 13:28:36;MAQUINA;0,073044
18/10/2023 13:28:52;MAQUINA;6,467528
18/10/2023 13:29:36;MAQUINA;1,035923
18/10/2023 13:29:38;MAQUINA;1,391565
18/10/2023 13:29:41;MAQUINA;0,085511
18/10/2023 13:29:47;MAQUINA;1,444984
18/10/2023 13:30:02;MAQUINA;2,301715
18/10/2023 13:30:05;MAQUINA;0,880788
18/10/2023 13:30:18;MAQUINA2;3,000000
18/10/2023 13:30:20;MAQUINA2;2,000000
18/10/2023 13:30:21;MAQUINA;6,421553
18/10/2023 13:30:21;MAQUINA2;1,000000
18/10/2023 13:30:26;MAQUINA;1,264197
18/10/2023 13:30:26;MAQUINA;0,066477
18/10/2023 13:30:31;MAQUINA;0,398306
18/10/2023 13:31:36;MAQUINA;0,091972
18/10/2023 13:31:45;MAQUINA;0,802194
18/10/2023 13:31:56;MAQUINA;2,238726
18/10/2023 13:32:11;MAQUINA;4,243593
18/10/2023 13:32:11;MAQUINA2;3,000000
18/10/2023 13:32:20;MAQUINA;1,567212
18/10/2023 13:32:34;MAQUINA;2,317940
18/10/2023 13:32:48;MAQUINA;2,167141
18/10/2023 13:33:01;MAQUINA;11,653107
18/10/2023 13:33:01;MAQUINA;0,151236
18/10/2023 13:33:03;MAQUINA;1,045494
18/10/2023 13:33:04;MAQUINA2;5,000000
18/10/2023 13:33:12;MAQUINA;1,605612
18/10/2023 13:33:40;MAQUINA2;4,000000
18/10/2023 13:33:43;MAQUINA2;1,000000
18/10/2023 13:33:49;MAQUINA;12,847868
18/10/2023 13:33:56;MAQUINA;4,818538
18/10/2023 13:33:57;MAQUINA2;2,000000
18/10/2023 13:34:09;MAQUINA;0,847424
18/10/2023 13:34:22;MAQUINA;2,080227
18/10/2023 13:34:23;MAQUINA2;1,000000
18/10/2023 13:34:37;MAQUINA;0,706956
18/10/2023 13:34:43;MAQUINA;5,139716
18/10/2023 13:34:47;MAQUINA2;5,000000
18/10/2023 13:34:49;MAQUINA;0,150441
18/10/2023 13:35:02;MAQUINA;4,513806
18/10/2023 13:35:25;MAQUINA;4,182056
18/10/2023 13:35:35;MAQUINA;1,807111
18/10/2023 13:35:37;MAQUINA;1,981741
18/10/2023 13:36:01;MAQUINA2;4,000000
18/10/2023 13:36:01;MAQUINA;14,125716
18/10/2023 13:36:04;MAQUINA2;3,000000
18/10/2023 13:36:20;MAQUINA2;4,000000
18/10/2023 13:36:20;MAQUINA;10,526903
18/10/2023 13:36:25;MAQUINA2;5,000000
18/10/2023 13:36:36;MAQUINA2;1,000000
18/10/2023 13:36:37;MAQUINA;2,939481
18/10/2023 13:36:38;MAQUINA2;1,000000
18/10/2023 13:36:53;MAQUINA;4,848511
18/10/2023 13:37:19;MAQUINA;4,489197
18/10/2023 13:37:56;MAQUINA;8,592332
18/10/2023 13:38:35;MAQUINA;0,415430
18/10/2023 13:38:42;MAQUINA;5,056970
18/10/2023 13:38:59;MAQUINA;3,605668
18/10/2023 13:39:03;MAQUINA;0,279726
18/10/2023 13:39:07;MAQUINA;1,862999
18/10/2023 13:39:55;MAQUINA;3,944773
18/10/2023 13:40:09;MAQUINA;8,295144
18/10/2023 13:40:09;MAQUINA2;2,000000
18/10/2023 13:40:17;MAQUINA;0,816740
18/10/2023 13:40:19;MAQUINA;1,245785
18/10/2023 13:40:19;MAQUINA;0,418705
18/10/2023 13:40:20;MAQUINA;0,129162
18/10/2023 13:40:40;MAQUINA;3,050535
18/10/2023 13:41:05;MAQUINA;5,770343
18/10/2023 13:41:19;MAQUINA;2,390189
18/10/2023 13:41:30;MAQUINA;3,166176
18/10/2023 13:41:32;MAQUINA2;3,000000
18/10/2023 13:41:32;MAQUINA;0,688243
18/10/2023 13:41:44;MAQUINA;2,206996
18/10/2023 13:42:03;MAQUINA;2,840828
18/10/2023 13:42:04;MAQUINA;0,968937
18/10/2023 13:42:04;MAQUINA2;4,000000
18/10/2023 13:42:08;MAQUINA;1,700204
18/10/2023 13:42:15;MAQUINA;1,793101
18/10/2023 13:42:35;MAQUINA;0,306824
18/10/2023 13:42:56;MAQUINA2;5,000000
18/10/2023 13:43:01;MAQUINA;11,510065
18/10/2023 13:43:07;MAQUINA;2,476940
18/10/2023 13:43:12;MAQUINA;4,171246
18/10/2023 13:43:15;MAQUINA2;5,000000
18/10/2023 13:43:21;MAQUINA;4,151286
18/10/2023 13:43:22;MAQUINA2;4,000000
18/10/2023 13:43:43;MAQUINA2;5,000000
18/10/2023 13:43:43;MAQUINA;6,978995
18/10/2023 13:43:45;MAQUINA;0,902774
18/10/2023 13:43:52;MAQUINA;3,618320
18/10/2023 13:44:10;MAQUINA;0,054765
18/10/2023 13:44:19;MAQUINA;3,920108
18/10/2023 13:44:24;MAQUINA;4,409004
18/10/2023 13:44:27;MAQUINA;2,465462
18/10/2023 13:44:30;MAQUINA2;5,000000
18/10/2023 13:45:06;MAQUINA;1,103458
18/10/2023 13:45:29;MAQUINA;2,738364
18/10/2023 13:45:54;MAQUINA;2,455631
18/10/2023 13:46:00;MAQUINA;2,566104
18/10/2023 13:46:05;MAQUINA2;5,000000
18/10/2023 13:46:10;MAQUINA;0,315170
18/10/2023 13:46:13;MAQUINA;1,016332
18/10/2023 13:46:22;MAQUINA;0,651821
18/10/2023 13:46:30;MAQUINA;6,151140
18/10/2023 13:46:41;MAQUINA;2,260068
18/10/2023 13:46:42;MAQUINA2;1,000000
18/10/2023 13:46:47;MAQUINA;0,470324
18/10/2023 13:47:16;MAQUINA;0,251226
18/10/2023 13:47:19;MAQUINA;1,686140
18/10/2023 13:47:23;MAQUINA2;4,000000
18/10/2023 13:47:30;MAQUINA;1,855804
18/10/2023 13:47:54;MAQUINA2;3,000000
18/10/2023 13:47:57;MAQUINA2;3,000000
18/10/2023 13:47:57;MAQUINA;6,702870
18/10/2023 13:48:04;MAQUINA;2,699451
18/10/2023 13:48:23;MAQUINA2;2,000000
18/10/2023 13:48:25;MAQUINA;6,445878
18/10/2023 13:48:40;MAQUINA;4,013307
18/10/2023 13:48:47;MAQUINA;2,173090
18/10/2023 13:48:48;MAQUINA2;2,000000
18/10/2023 13:48:55;MAQUINA;1,010233
18/10/2023 13:49:30;MAQUINA2;1,000000
18/10/2023 13:49:31;MAQUINA;5,102281
18/10/2023 13:49:35;MAQUINA;3,215480
18/10/2023 13:49:36;MAQUINA2;5,000000
18/10/2023 13:49:46;MAQUINA;1,390325
18/10/2023 13:50:06;MAQUINA;3,952688
18/10/2023 13:50:20;MAQUINA;2,636339
18/10/2023 13:50:26;MAQUINA;0,905987
18/10/2023 13:50:27;MAQUINA;0,319650
18/10/2023 13:50:31;MAQUINA;0,366833
18/10/2023 13:50:36;MAQUINA;3,476281
18/10/2023 13:50:36;MAQUINA2;2,000000
18/10/2023 13:50:47;MAQUINA;4,091659
18/10/2023 13:51:05;MAQUINA;1,205217
18/10/2023 13:51:05;MAQUINA;0,137781
18/10/2023 13:51:07;MAQUINA2;3,000000
18/10/2023 13:51:09;MAQUINA;2,478160
18/10/2023 13:51:23;MAQUINA;3,113255
18/10/2023 13:51:37;MAQUINA;5,273823
18/10/2023 13:51:38;MAQUINA;0,590422
18/10/2023 13:51:39;MAQUINA;0,344911
18/10/2023 13:51:40;MAQUINA2;5,000000
18/10/2023 13:51:45;MAQUINA;1,499045
18/10/2023 13:51:47;MAQUINA;1,114241
18/10/2023 13:51:50;MAQUINA2;4,000000
18/10/2023 13:51:55;MAQUINA2;2,000000
18/10/2023 13:51:56;MAQUINA;8,409420
18/10/2023 13:52:09;MAQUINA;0,446998
18/10/2023 13:52:36;MAQUINA;0,671407
18/10/2023 13:52:42;MAQUINA;0,906128
18/10/2023 13:52:52;MAQUINA;5,382944
18/10/2023 13:53:11;MAQUINA;1,720996
18/10/2023 13:53:14;MAQUINA2;3,000000
18/10/2023 13:53:23;MAQUINA2;1,000000
18/10/2023 13:53:28;MAQUINA;7,734261
18/10/2023 13:54:00;MAQUINA2;4,000000
18/10/2023 13:54:01;MAQUINA;7,096570
18/10/2023 13:54:17;MAQUINA;3,099348
18/10/2023 13:54:34;MAQUINA;0,704079
18/10/2023 13:54:49;MAQUINA;3,477056
18/10/2023 13:55:10;MAQUINA;7,185037
18/10/2023 13:55:15;MAQUINA;3,873566
18/10/2023 13:55:26;MAQUINA2;1,000000
18/10/2023 13:55:27;MAQUINA;11,008395
18/10/2023 13:55:35;MAQUINA;6,442869
18/10/2023 13:55:37;MAQUINA2;4,000000
18/10/2023 13:55:38;MAQUINA;0,547518
18/10/2023 13:55:40;MAQUINA;0,427435
18/10/2023 13:55:43;MAQUINA;0,554767
18/10/2023 13:55:49;MAQUINA;1,908425
18/10/2023 13:56:01;MAQUINA;3,434906
18/10/2023 13:56:17;MAQUINA;0,004632
18/10/2023 13:56:22;MAQUINA2;2,000000
18/10/2023 13:56:27;MAQUINA;8,428477
18/10/2023 13:56:53;MAQUINA;1,962988
18/10/2023 13:57:02;MAQUINA;0,342566
18/10/2023 13:57:08;MAQUINA;3,013659
18/10/2023 13:57:29;MAQUINA;4,065193
18/10/2023 13:57:31;MAQUINA;1,648823
18/10/2023 13:57:31;MAQUINA2;5,000000
18/10/2023 13:57:35;MAQUINA;3,005507
18/10/2023 13:57:49;MAQUINA2;2,000000
18/10/2023 13:57:49;MAQUINA;12,836441
18/10/2023 13:58:02;MAQUINA;0,085185
18/10/2023 13:58:21;MAQUINA;2,065595
18/10/2023 13:58:44;MAQUINA;4,606791
18/10/2023 13:58:45;MAQUINA2;2,000000
18/10/2023 13:59:02;MAQUINA2;2,000000
18/10/2023 13:59:05;MAQUINA;7,610573
18/10/2023 13:59:10;MAQUINA2;5,000000
18/10/2023 13:59:13;MAQUINA2;2,000000
18/10/2023 13:59:14;MAQUINA;3,840573
18/10/2023 13:59:17;MAQUINA;3,376945
18/10/2023 13:59:22;MAQUINA;3,951995
18/10/2023 13:59:31;MAQUINA2;5,000000
18/10/2023 13:59:32;MAQUINA;5,917763
18/10/2023 13:59:39;MAQUINA;7,028348
18/10/2023 13:59:50;MAQUINA;0,840770
18/10/2023 14:00:19;MAQUINA;1,180876
18/10/2023 14:00:24;MAQUINA2;5,000000
18/10/2023 14:00:25;MAQUINA;1,831863
18/10/2023 14:00:28;MAQUINA;0,993553
18/10/2023 14:00:50;MAQUINA;2,708361
18/10/2023 14:00:54;MAQUINA;1,903751
18/10/2023 14:01:21;MAQUINA;1,235716
18/10/2023 14:01:29;MAQUINA;4,976714
18/10/2023 14:01:41;MAQUINA;2,226736
18/10/2023 14:01:47;MAQUINA;0,246166
18/10/2023 14:02:15;MAQUINA;0,731985
18/10/2023 14:02:17;MAQUINA;2,443456
18/10/2023 14:02:37;MAQUINA;0,462150
18/10/2023 14:02:42;MAQUINA;0,242814
18/10/2023 14:02:50;MAQUINA;1,444201
18/10/2023 14:03:22;MAQUINA2;3,000000
18/10/2023 14:03:22;MAQUINA;11,178693
18/10/2023 14:03:30;MAQUINA;3,318445
18/10/2023 14:03:33;MAQUINA;1,513278
18/10/2023 14:03:35;MAQUINA;0,685502
18/10/2023 14:03:38;MAQUINA;1,885538
18/10/2023 14:03:59;MAQUINA;4,277024
18/10/2023 14:04:04;MAQUINA;2,674887
18/10/2023 14:04:15;MAQUINA;0,024223
18/10/2023 14:04:21;MAQUINA;0,020872
18/10/2023 14:04:30;MAQUINA;1,533973
18/10/2023 14:05:24;MAQUINA;10,090262
18/10/2023 14:05:33;MAQUINA;0,447131
18/10/2023 14:05:35;MAQUINA;0,689898
18/10/2023 14:05:37;MAQUINA;1,554657
18/10/2023 14:05:58;MAQUINA;2,723490
18/10/2023 14:06:13;MAQUINA2;5,000000
18/10/2023 14:06:14;MAQUINA;7,345000
18/10/2023 14:06:20;MAQUINA;3,769398
18/10/2023 14:06:22;MAQUINA2;5,000000
18/10/2023 14:06:24;MAQUINA;3,917539
18/10/2023 14:06:45;MAQUINA;2,951815
18/10/2023 14:06:51;MAQUINA;1,194867
18/10/2023 14:07:15;MAQUINA;3,040452
18/10/2023 14:07:22;MAQUINA;2,582407
18/10/2023 14:07:28;MAQUINA;2,165882
18/10/2023 14:07:29;MAQUINA2;3,000000
18/10/2023 14:08:14;MAQUINA2;3,000000
18/10/2023 14:08:16;MAQUINA;6,628502
18/10/2023 14:08:34;MAQUINA;6,143255
18/10/2023 14:08:40;MAQUINA;4,954717
18/10/2023 14:08:58;MAQUINA;1,036768
18/10/2023 14:09:31;MAQUINA;1,307207
18/10/2023 14:09:36;MAQUINA;3,330481
18/10/2023 14:09:49;MAQUINA;4,499348
18/10/2023 14:10:07;MAQUINA;0,439171
18/10/2023 14:10:14;MAQUINA;3,808691
18/10/2023 14:10:14;MAQUINA2;3,000000
18/10/2023 14:10:16;MAQUINA;1,249742
18/10/2023 14:10:34;MAQUINA;6,177674
18/10/2023 14:11:09;MAQUINA;3,421297
18/10/2023 14:11:25;MAQUINA;2,094847
